date,open,high,low,close,volume,change_percent,avg_vol_20d,daily_middle,dayNumber,year,is_quarter_end,Moving5DayClose,Moving10DayClose,Moving20DayClose,all_time_high,yearly_max_to_date,yearly_min_to_date,yearly_avg_to_date,monthly_max_to_date,monthly_min_to_date,monthly_avg_to_date,cumulativechange,run,DecreasingMA5-10,DecreasingMA5-20,DecreasingMA10-20,day_Tuesday,day_Wednesday,day_Thursday,day_Friday,month_February,month_March,month_April,month_May,month_June,month_July,month_August,month_September,month_October,month_November,month_December,target
2017-11-14,6293.3301,6300.46,6263.77,6293.6401,1988230000,-0.36,2056527000.0,6282.115,14,2017,0,6315.3820399999995,6299.192,6211.914525,6346.98,6346.98,4884.52,5668.004244772726,6346.98,6194.5801,6285.259545,143.04069999999865,8.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2017-11-15,6261.27,6276.7998,6227.9902,6258.3599,1923730000,-0.56,2065810500.0,6252.395,15,2017,0,6297.892,6300.163,6219.115015,6346.98,6346.98,4884.52,5670.648546832579,6346.98,6194.5801,6282.271859090909,-2.9101000000000568,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2017-11-16,6293.46,6352.4702,6293.46,6339.1401,2020380000,1.29,2074478500.0,6322.965099999999,16,2017,0,6303.27802,6310.438,6231.441014999999,6352.4702,6352.4702,4884.52,5673.586909684684,6352.4702,6194.5801,6285.6629625,45.680099999999584,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2017-11-17,6343.6401,6345.5601,6308.48,6314.5098,2009220000,-0.39,2084328500.0,6327.020049999999,17,2017,0,6304.3660199999995,6312.33097,6241.725515,6352.4702,6352.4702,4884.52,5676.517103139014,6352.4702,6194.5801,6288.844276923077,-29.130299999999806,1.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
2017-11-20,6319.5698,6324.5898,6301.8799,6308.6099,1811750000,-0.09,2084262000.0,6313.23485,20,2017,0,6302.85196,6311.83097,6253.764505,6352.4702,6352.4702,4884.52,5679.359593080357,6352.4702,6194.5801,6290.586460714286,-40.09019999999964,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2017-11-21,6336.9102,6380.0698,6336.2598,6378.6299,1891960000,1.11,2086229500.0,6358.1648000000005,21,2017,0,6319.84992,6317.61598,6268.68499,6380.0698,6380.0698,4884.52,5682.376505111111,6380.0698,6194.5801,6295.091683333333,41.71969999999965,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2017-11-22,6384.1299,6391.1602,6371.75,6386.1201,1589150000,0.12,2055397500.0,6381.4551,22,2017,0,6345.40196,6321.6469799999995,6285.238995000001,6391.1602,6391.1602,4884.52,5685.469773230089,6391.1602,6194.5801,6300.489396875,43.709899999999834,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2017-11-24,6393.3301,6410.77,6389.3999,6409.29,872110000,0.36,1992721000.0,6400.08495,24,2017,0,6359.43194,6331.35498,6303.80999,6410.77,6410.77,4884.52,5688.617857709252,6410.77,6194.5801,6306.34795882353,59.66979999999967,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
2017-11-27,6409.52,6420.21,6392.0098,6405.9702,1781550000,-0.05,1961072500.0,6406.1098999999995,27,2017,0,6377.72402,6341.04502,6313.43499,6420.21,6420.21,4884.52,5691.76475263158,6420.21,6194.5801,6311.890288888889,-3.549800000000687,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2017-11-28,6419.48,6426.04,6385.3198,6422.5601,2003840000,0.26,1960468500.0,6405.6799,28,2017,0,6400.5140599999995,6351.68301,6323.183504999999,6426.04,6426.04,4884.52,5694.882286026202,6426.04,6194.5801,6316.826584210527,3.0801000000001295,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2017-11-29,6412.6899,6412.6899,6279.3701,6311.3799,2456990000,-1.73,1980607000.0,6346.030000000001,29,2017,0,6387.06406,6353.45699,6326.324495,6426.04,6426.04,4884.52,5697.713363043479,6426.04,6194.5801,6318.286755,-101.3100000000004,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2017-11-30,6337.3398,6374.1899,6321.4302,6365.5601,2468530000,0.86,2000322000.0,6347.81005,30,2017,0,6382.9520600000005,6364.17701,6332.170005,6426.04,6426.04,4884.52,5700.527634415585,6426.04,6194.5801,6319.692626190477,28.220299999999952,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2017-12-01,6325.6099,6365.2998,6244.8398,6337.8701,2302140000,-0.43,2001314000.0,6305.069799999999,1,2017,1,6368.66808,6364.05001,6337.244005,6426.04,6426.04,4884.52,5703.13341961207,6365.2998,6244.8398,6305.069799999999,40.480499999999665,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-04,6380.6802,6380.77,6256.8101,6263.7002,2427170000,-1.17,2012478500.0,6318.79005,4,2017,1,6340.21408,6358.96905,6335.65001,6426.04,6426.04,4884.52,5705.775722746781,6380.77,6244.8398,6311.9299249999995,-116.97999999999956,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-05,6242.4702,6337.0601,6235.77,6265.1099,2085760000,0.02,2008110500.0,6286.41505,5,2017,1,6308.72404,6354.61905,6333.22501,6426.04,6426.04,4884.52,5708.257087393163,6380.77,6235.77,6303.424966666666,22.63970000000063,1.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-06,6243.7202,6304.1001,6234.2202,6293.0498,1901770000,0.45,1992735000.0,6269.16015,6,2017,1,6305.05802,6346.0610400000005,6331.83851,6426.04,6426.04,4884.52,5710.643908936169,6380.77,6234.2202,6294.858762499999,71.96930000000066,2.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-07,6300.6401,6333.29,6290.6499,6316.2798,1953740000,0.37,1984355000.0,6311.969950000001,7,2017,1,6295.20196,6339.07701,6330.361995,6426.04,6426.04,4884.52,5713.191900635593,6380.77,6234.2202,6298.281,87.60900000000129,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-08,6364.6001,6377.5498,6335.23,6344.5698,1825640000,0.45,1963462000.0,6356.3899,8,2017,1,6296.541899999999,6332.60499,6331.979985,6426.04,6426.04,4884.52,5715.905816244725,6380.77,6234.2202,6307.965816666667,-20.030299999999443,1.0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-11,6351.2402,6394.4302,6347.9102,6393.8901,1836780000,0.78,1956345000.0,6371.1702000000005,11,2017,1,6322.579879999999,6331.3969799999995,6336.221,6426.04,6426.04,4884.52,5718.659027941177,6394.4302,6234.2202,6316.995014285714,42.649899999999434,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-12,6389.4702,6403.5,6371.6899,6383.6499,1872810000,-0.16,1951162500.0,6387.594950000001,12,2017,1,6346.28788,6327.50596,6339.594485,6426.04,6426.04,4884.52,5721.457923012552,6403.5,6234.2202,6325.82000625,-5.820299999999406,1.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-13,6405.4102,6416.8301,6388.4102,6394.6699,1931090000,0.17,1948305500.0,6402.620150000001,13,2017,1,6366.6119,6335.83496,6344.645975,6426.04,6426.04,4884.52,5724.2960989583335,6416.8301,6234.2202,6334.353355555556,-16.560599999999795,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-14,6407.2598,6423.6802,6386.25,6389.9102,1990090000,-0.07,1951623500.0,6404.965099999999,14,2017,1,6381.337979999999,6338.269969999999,6351.223489999999,6426.04,6426.04,4884.52,5727.120451659751,6423.6802,6234.2202,6341.41453,-33.91019999999935,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-15,6405.1499,6470.9199,6405.0298,6466.3198,3529590000,1.2,2027084000.0,6437.9748500000005,15,2017,1,6405.687980000001,6351.11494,6357.582475000001,6470.9199,6470.9199,4884.52,5730.057866528926,6470.9199,6234.2202,6350.192740909091,61.16989999999987,1.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-18,6504.8901,6522.7002,6495.1802,6513.27,2150580000,0.73,2034152000.0,6508.9402,18,2017,1,6429.56396,6376.07192,6367.520484999999,6522.7002,6522.7002,4884.52,5733.263143621399,6522.7002,6234.2202,6363.421695833334,69.54980000000069,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-19,6505.3599,6510.8701,6462.79,6480.6699,2084190000,-0.5,2047774000.0,6486.8300500000005,19,2017,1,6448.96796,6397.62792,6376.123485,6522.7002,6522.7002,4884.52,5736.351532581966,6522.7002,6234.2202,6372.914646153847,-24.69000000000051,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-20,6504.5498,6504.5498,6447.9302,6472.48,1888140000,-0.13,2047583000.0,6476.24,20,2017,1,6464.52998,6415.57094,6380.81599,6522.7002,6522.7002,4884.52,5739.371485510204,6522.7002,6234.2202,6380.29502857143,-56.75980000000072,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-21,6481.0801,6501.52,6467.7798,6472.6899,1827410000,0.0,2059496000.0,6484.6499,21,2017,1,6481.0859199999995,6431.21195,6385.14448,6522.7002,6522.7002,4884.52,5742.401072560975,6522.7002,6234.2202,6387.252020000001,-65.15000000000055,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-22,6462.5498,6467.8301,6449.0,6465.1699,1541880000,-0.12,2092984500.0,6458.41505,22,2017,1,6480.8559399999995,6443.27196,6387.938475000001,6522.7002,6522.7002,4884.52,5745.299914574898,6522.7002,6234.2202,6391.699709375,2.620100000000093,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
2017-12-26,6427.3198,6438.2402,6407.9902,6433.1602,1301000000,-0.5,2068957000.0,6423.1152,26,2017,1,6464.83398,6447.1989699999995,6389.297975,6522.7002,6522.7002,4884.52,5748.033040725806,6522.7002,6234.2202,6393.547679411764,8.460500000000138,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-27,6437.0601,6448.9399,6425.9199,6435.1499,1411010000,0.03,2039315500.0,6437.4299,27,2017,1,6455.72998,6452.348970000001,6389.927465000001,6522.7002,6522.7002,4884.52,5750.8017028112445,6522.7002,6234.2202,6395.985580555555,-1.9101999999993495,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-28,6449.5298,6452.0698,6432.6802,6441.4199,1319870000,0.1,1982459500.0,6442.375,28,2017,1,6449.51796,6457.02397,6396.429465,6522.7002,6522.7002,4884.52,5753.567996,6522.7002,6234.2202,6398.427128947368,-10.02009999999973,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2017-12-29,6439.9102,6442.5298,6396.4199,6396.4199,1575290000,-0.7,1937797500.0,6419.4748500000005,29,2017,1,6434.263959999999,6457.67494,6397.972455,6522.7002,6522.7002,4884.52,5756.221011354582,6522.7002,6234.2202,6399.479515,-53.51040000000012,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
2018-01-02,6431.5898,6513.02,6417.75,6511.3398,1929700000,1.8,1919175500.0,6465.385,2,2018,0,6443.497939999999,6462.176939999999,6406.64594,6522.7002,6513.02,6417.75,6465.385,6513.02,6417.75,6465.385,79.75,1.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-03,6520.0298,6579.25,6519.2598,6575.7998,2173130000,0.99,1906473500.0,6549.2549,3,2018,0,6472.02586,6468.4299200000005,6422.25092,6579.25,6579.25,6417.75,6507.31995,6579.25,6417.75,6507.31995,135.51999999999953,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-01-04,6595.75,6603.1699,6576.9199,6584.5801,2103220000,0.13,1907346500.0,6590.0449,4,2018,0,6501.9119,6478.82094,6438.22443,6603.1699,6603.1699,6417.75,6534.894933333333,6603.1699,6417.75,6534.894933333333,-11.16989999999987,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-05,6613.1299,6654.98,6605.0298,6653.29,2024000000,1.04,1913458000.0,6630.0049,5,2018,0,6544.28592,6496.90194,6456.236440000001,6654.98,6654.98,6417.75,6558.672425,6654.98,6417.75,6558.672425,40.16010000000006,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-08,6651.6802,6680.3198,6649.2002,6676.6299,2055010000,0.35,1918521500.0,6664.76,8,2018,0,6600.327920000001,6517.29594,6474.253945,6680.3198,6680.3198,6417.75,6579.889939999999,6680.3198,6417.75,6579.889939999999,65.10980000000018,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-01-09,6692.8701,6696.1201,6658.27,6677.9399,2155810000,0.02,1935030000.0,6677.19505,9,2018,0,6633.64794,6538.57294,6490.92245,6696.1201,6696.1201,6417.75,6596.107458333333,6696.1201,6417.75,6596.107458333333,-14.930199999999786,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-10,6640.6602,6663.5098,6619.3501,6662.6602,2132430000,-0.23,1949812500.0,6641.42995,10,2018,0,6651.020019999999,6561.52294,6504.360955,6696.1201,6696.1201,6417.75,6602.5821,6696.1201,6417.75,6602.5821,22.0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-11,6675.6899,6708.4902,6664.7402,6708.4902,2015170000,0.69,1956930500.0,6686.6152,11,2018,0,6675.8020400000005,6588.856969999999,6520.60297,6708.4902,6708.4902,6417.75,6613.086237500001,6708.4902,6417.75,6613.086237500001,54.80029999999988,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-12,6699.3198,6763.98,6695.52,6758.54,1986600000,0.75,1959706000.0,6729.75,12,2018,0,6696.85204,6620.568979999999,6538.796475,6763.98,6763.98,6417.75,6626.048877777778,6763.98,6417.75,6626.048877777778,114.02049999999963,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-01-16,6807.8501,6835.79,6719.1099,6737.1401,2399790000,-0.32,1980191000.0,6777.44995,16,2018,0,6708.95408,6654.6410000000005,6556.15797,6835.79,6835.79,6417.75,6641.188985000001,6835.79,6417.75,6641.188985000001,-70.71000000000004,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-17,6767.8501,6820.04,6738.4502,6810.2798,2245910000,1.09,1916007000.0,6779.2451,17,2018,0,6735.42206,6684.535000000001,6573.35597,6835.79,6835.79,6417.75,6653.739540909091,6835.79,6417.75,6653.739540909091,42.429700000000594,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-18,6804.5898,6826.79,6784.7202,6811.3799,2037410000,0.02,1910348500.0,6805.7551,18,2018,0,6765.166,6708.09301,6588.2614650000005,6835.79,6835.79,6417.75,6666.4075041666665,6835.79,6417.75,6666.4075041666665,49.21980000000076,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-19,6829.04,6843.2402,6801.5898,6834.3301,2005470000,0.34,1906412500.0,6822.415,19,2018,0,6790.33398,6733.06801,6605.944474999999,6843.2402,6843.2402,6417.75,6678.408080769231,6843.2402,6417.75,6678.408080769231,54.509900000000926,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-22,6829.5498,6906.2798,6822.8501,6906.2798,2118310000,1.05,1917921000.0,6864.56495,22,2018,0,6819.881939999999,6758.36699,6627.634465,6906.2798,6906.2798,6417.75,6691.705,6906.2798,6417.75,6691.705,131.2399000000014,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-23,6928.27,6969.3999,6926.3701,6963.46,2135840000,0.83,1933342500.0,6947.885,23,2018,0,6865.145920000001,6787.05,6652.17297,6969.3999,6969.3999,6417.75,6708.783666666666,6969.3999,6417.75,6708.783666666666,166.429900000001,5.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-01-24,6975.3799,6992.9102,6880.6802,6919.3501,2287320000,-0.63,1970614500.0,6936.7952000000005,24,2018,0,6886.95998,6811.19102,6674.88198,6992.9102,6992.9102,6417.75,6723.0343875,6992.9102,6417.75,6723.0343875,-56.02980000000025,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-01-25,6965.0098,6967.6001,6894.8398,6916.2998,2081380000,-0.04,2009633500.0,6931.21995,25,2018,0,6907.94396,6836.554979999999,6699.03896,6992.9102,6992.9102,6417.75,6735.280597058823,6992.9102,6417.75,6735.280597058823,-104.73980000000029,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-26,6956.6602,7022.9702,6941.48,7022.9702,2080700000,1.54,2043118000.0,6982.2251,26,2018,0,6945.671979999999,6868.00298,6728.429975000001,7022.9702,7022.9702,6417.75,6748.999736111111,7022.9702,6417.75,6748.999736111111,66.30999999999949,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-01-29,7000.6802,7020.6401,6974.7002,6988.3198,2114420000,-0.49,2082845500.0,6997.67015,29,2018,0,6962.0799799999995,6890.980959999999,6755.77497,7022.9702,7022.9702,6417.75,6762.087652631579,7022.9702,6417.75,6762.087652631579,-12.360399999999572,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2018-01-30,6910.3901,6958.79,6894.6299,6930.73,2183420000,-0.82,2113252000.0,6926.70995,30,2018,0,6955.53398,6910.33995,6782.4904750000005,7022.9702,7022.9702,6417.75,6770.318767499999,7022.9702,6417.75,6770.318767499999,20.339899999999943,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-01-31,6972.8101,6983.6099,6915.48,6949.9902,2428990000,0.28,2138216500.0,6949.5449499999995,31,2018,0,6961.661999999999,6924.31099,6804.422995000001,7022.9702,7022.9702,6417.75,6778.853347619048,7022.9702,6417.75,6778.853347619048,-22.819899999999507,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-01,6910.5698,6970.77,6879.02,6901.5,2311180000,-0.7,2145119000.0,6924.895,1,2018,0,6958.702039999999,6933.322999999999,6820.708005,7022.9702,7022.9702,6417.75,6785.491604545454,6970.77,6879.02,6924.895,-31.88969999999972,2.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-02,6866.3799,6889.0698,6756.54,6760.29,2607160000,-2.05,2170316000.0,6822.8049,2,2018,0,6906.166,6925.91899,6829.4935,7022.9702,7022.9702,6417.75,6787.113921739129,6970.77,6756.54,6873.84995,-137.97959999999966,3.0,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-05,6687.4702,6807.96,6495.3901,6495.9199,3143210000,-3.91,2226276500.0,6651.67505,5,2018,0,6807.686019999999,6884.883,6821.624995,7022.9702,7022.9702,6417.75,6781.4706354166665,6970.77,6495.3901,6799.791649999999,-329.52989999999954,4.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-06,6378.6001,6673.4102,6370.48,6665.98,3148270000,2.62,2280939500.0,6521.9451,6,2018,0,6754.736019999999,6855.135,6821.092500000001,7022.9702,7022.9702,6370.48,6771.089614,6970.77,6370.48,6730.3300125,287.3798999999999,1.0,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-07,6632.98,6716.25,6581.3799,6582.02,2380020000,-1.26,2292150000.0,6648.81495,7,2018,0,6681.14198,6821.40199,6816.296505,7022.9702,7022.9702,6370.48,6766.386742307693,6970.77,6370.48,6714.026999999999,-50.95999999999913,1.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-08,6595.8101,6606.0498,6304.1802,6306.1001,2730740000,-4.19,2322065500.0,6455.115,8,2018,0,6562.062,6760.38202,6798.4685,7022.9702,7022.9702,6304.1802,6754.858159259259,6970.77,6304.1802,6670.874999999999,-340.66999999999916,2.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-09,6395.1602,6453.4302,6164.4302,6412.6802,3165330000,1.69,2379573500.0,6308.9302,9,2018,0,6492.54004,6699.35302,6783.678,7022.9702,7022.9702,6164.4302,6738.932160714286,6970.77,6164.4302,6619.168599999999,17.519999999999527,1.0,1,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-12,6477.04,6565.2798,6424.2998,6523.8501,2250650000,1.73,2392776000.0,6494.7898000000005,12,2018,0,6498.12608,6652.9060500000005,6771.943505,7022.9702,7022.9702,6164.4302,6730.51345862069,6970.77,6164.4302,6603.62125,64.33009999999922,2.0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-13,6482.77,6567.6201,6478.4102,6553.8599,1830320000,0.46,2364302500.0,6523.01515,13,2018,0,6475.7020600000005,6615.219039999999,6762.779495,7022.9702,7022.9702,6164.4302,6723.596848333333,6970.77,6164.4302,6594.665016666667,135.41999999999916,3.0,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-14,6523.2598,6684.1499,6520.3901,6675.0298,2217630000,1.85,2362888500.0,6602.27,14,2018,0,6494.3040200000005,6587.723,6756.016995,7022.9702,7022.9702,6164.4302,6719.683079032257,6970.77,6164.4302,6595.425515,287.1899999999996,4.0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-15,6734.3398,6795.9199,6665.9199,6794.9199,2124060000,1.8,2367221000.0,6730.9199,15,2018,0,6592.06798,6577.064990000001,6755.193995,7022.9702,7022.9702,6164.4302,6720.034229687499,6970.77,6164.4302,6607.743186363636,347.77009999999973,5.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-16,6778.2798,6840.6001,6758.5098,6770.6602,2037710000,-0.36,2368833000.0,6799.55495,16,2018,0,6663.66398,6578.10201,6752.010499999999,7022.9702,7022.9702,6164.4302,6722.443948484847,6970.77,6164.4302,6623.7275,-7.619599999999991,1.0,0,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-20,6742.1499,6838.0,6740.48,6779.6899,1921870000,0.13,2359011000.0,6789.24,20,2018,0,6714.831940000001,6606.47901,6745.681005,7022.9702,7022.9702,6164.4302,6724.408538235292,6970.77,6164.4302,6636.459230769231,37.539999999999964,1.0,0,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-21,6808.6001,6879.4702,6759.2202,6759.2598,1956120000,-0.3,2350025000.0,6819.3452,21,2018,0,6755.9119200000005,6615.80699,6735.470995000001,7022.9702,7022.9702,6164.4302,6727.121014285713,6970.77,6164.4302,6649.522514285714,-49.34029999999984,1.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-22,6793.0801,6826.0098,6744.0498,6761.8501,1927580000,0.04,2332038000.0,6785.0298,22,2018,0,6773.27598,6633.789999999999,6727.595995000001,7022.9702,7022.9702,6164.4302,6728.729591666665,6970.77,6164.4302,6658.556333333333,-80.57030000000032,2.0,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-23,6816.4302,6897.5298,6789.0298,6896.6001,1887540000,1.99,2322346000.0,6843.2798,23,2018,0,6793.6120200000005,6692.839999999999,6726.6110100000005,7022.9702,7022.9702,6164.4302,6731.825543243242,6970.77,6164.4302,6670.101549999999,80.16989999999987,1.0,0,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0
2018-02-26,6933.8198,6989.3599,6927.46,6989.1001,1876560000,1.34,2312139000.0,6958.40995,26,2018,0,6837.3,6750.48199,6724.917504999999,7022.9702,7022.9702,6164.4302,6737.788290789472,6989.3599,6164.4302,6687.060867647058,135.4501999999993,2.0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-27,6984.8301,7003.1299,6900.3501,6900.3501,2162250000,-1.27,2314530500.0,6951.74,27,2018,0,6861.43204,6788.13199,6720.51902,7022.9702,7022.9702,6164.4302,6743.27423205128,7003.1299,6164.4302,6701.7652638888885,-84.48000000000047,1.0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-02-28,6945.2002,6964.1602,6854.4199,6854.4199,2384940000,-0.67,2324606500.0,6909.29005,28,2018,0,6880.46406,6818.18799,6716.703514999999,7022.9702,7022.9702,6164.4302,6747.4246275,7003.1299,6164.4302,6712.687621052632,-175.26030000000083,2.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2018-03-01,6862.9399,6892.3799,6687.4399,6750.54,2499010000,-1.52,2328107500.0,6789.909900000001,1,2018,1,6878.202039999999,6825.739009999999,6706.731005,7022.9702,7022.9702,6164.4302,6748.460853658537,6892.3799,6687.4399,6789.909900000001,-287.66020000000117,3.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.0
2018-03-02,6661.9102,6820.3701,6645.0298,6811.04,2291480000,0.9,2327122500.0,6732.69995,2,2018,1,6861.090020000001,6827.35102,6702.208005,7022.9702,7022.9702,6164.4302,6748.085594047619,6892.3799,6645.0298,6761.304925,149.1297999999997,1.0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0
2018-03-05,6777.6299,6901.6299,6753.8301,6881.2798,2076870000,1.03,2300608000.0,6827.73,5,2018,1,6839.525959999999,6838.412979999999,6708.257495,7022.9702,7022.9702,6164.4302,6749.937789534883,6901.6299,6645.0298,6783.446616666667,252.77970000000005,2.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
2018-03-06,6919.79,6937.0298,6872.0601,6913.02,2132920000,0.46,2250093500.0,6904.5449499999995,6,2018,1,6842.059940000001,6851.74599,6729.1125,7022.9702,7022.9702,6164.4302,6753.451588636363,6937.0298,6645.0298,6813.7212,-6.769999999999527,1.0,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
2018-03-07,6855.5698,6935.48,6850.9102,6929.3901,2198610000,0.24,2202610500.0,6893.1951,7,2018,1,6857.05398,6868.75902,6742.283005,7022.9702,7022.9702,6164.4302,6756.557,6937.0298,6645.0298,6829.61598,73.8202999999994,1.0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
2018-03-08,6955.8501,6971.0,6931.3501,6966.4302,2277740000,0.53,2197496500.0,6951.17505,8,2018,1,6900.23202,6889.21703,6761.503514999999,7022.9702,7022.9702,6164.4302,6760.787827173914,6971.0,6645.0298,6849.875824999999,84.40039999999954,2.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.0
